Kelime,Türkçe Anlamı,Tür,Seviye,Eş Anlamlılar,Örnek Cümle (İngilizce),Örnek Cümle (Türkçe)
harms,"sigara içmenin zararları, sigaranın zararları, sigara sağlığa zararlıdır",isim,B1,,Smoking harms your health.,"Sigara, sağlığına zarar verir."
harvest,"hasat, hasat zamanı, biçmek",isim,B2,,The rains ruined the harvest.,Yağmurlar ürünü harap etti.
hazard,"risk, tehlike, tehlikeye atmak",isim,B1,,That's a safety hazard.,Bu bir güvenlik tehlikesi.
headlamp,"far, ön far, pupa feneri",isim,B2,,The study highlighted the profound impact of headlamp.,Çalışma far kavramının derin etkisini vurguladı.
headlight,"far, sonuçlanmak, pupa feneri",isim,B2,,The headlight doesn't work.,Far çalışmıyor.
headlights,farlar,isim,C1,,The headlights don't work.,Farlar çalışmıyor.
healing,"şifa, şifalı, sağlığına kavuşma",isim,B2,,The wound is healing.,Yara iyileşiyor.
health,"sıhhat, sağlık, afiyet",isim,B1,,I have my health.,Sağlığım yerinde.
healthcare,sağlık hizmeti,isim,C1,,Some healthcare workers spend more time doing paperwork than taking care of patients.,Bazı sağlık çalışanları hastalara bakmak yerine evrak işleri yaparak daha çok zaman geçirmektedirler.
heat,"ısıtmak, sıcaklık, hararet",isim,B1,,I like the heat.,Ben ısıyı severim.
heating,"ısınma, ısıtma, kızdırma",isim,B2,,We have gas heating.,Bizim gazlı ısıtmamız var.
heel,"topuk, topuk pası vermek, topuğunu yere vurarak dansetmek",isim,B1,,I prefer low heels.,Ben alçak topuklu tercih ederim.
height,"yükseklik, boy, yükselti",isim,B1,,Tom is average height.,Tom ortalama boyda.
heritage,"miras, kalıtım, tereke",isim,B2,,You always tell me I should be proud of my heritage.,Bana her zaman mirasımla gurur duymam gerektiğini söylüyorsun.
hiding,"dayak, saklama, sopa",isim,B1,,I'm not hiding.,Saklamıyorum.
higher,"ileri, daha yüksek, daha yukarı",isim,B1,,Gold is going higher.,Altın daha da yükseliyor.
hiking,"doğa yürüyüşü, günübirlik doğa yürüyüşü, fiyatları yükseltme",isim,B1,,Let's go hiking.,Yürüyüşe gidelim.
hill,"tepe, toprak yığmak, tepelemek",isim,B1,,I ran up the hill.,Tepeye koştum.
hinder,"engellemek, engel olmak, aksatmak",isim,B1,,He hindered me in my work.,"O, işimde beni engelledi."
hint,"çıtlatmak, ima etmek, ima",isim,B1,,I want a hint.,Bir ipucu istiyorum.
his,"eril onunki, onun, onunki",isim,B1,,It wasn't his.,Onunki değildi.
history,"geçmiş, tarih, kayıtlar",isim,B2,,History doesn't lie.,Tarih yalan söylemez.
hit,"çarpmak, vurmak, isabet etmek",isim,B1,,Don't hit me.,Bana vurma.
hole,"çukur, delik, kapanmak",isim,B1,,I dug a hole.,Bir çukur kazdım.
homes,"moruk, ahbap, evler",isim,B1,,Stay in your homes.,Evlerinizde kalın.
hope,"ummak, umut etmek, ümit etmek",isim,B1,,I do hope so.,Öyle umuyorum.
horror,"korku, istikrah, yılgı",isim,B1,,I hate horror movies.,Korku filmlerinden nefret ederim.
host,"ağırlamak, ev sahibi, sunuculuk yapmak",isim,B1,,Tom will be the host.,Tom ev sahibi olacak.
hour,"saat, vakit, zaman",isim,B1,,It's rush hour.,Trafiğin en yoğun olduğu zaman.
hours,"saatler, saat, saatte bir doğrula",isim,B1,,It'll take hours.,Saatler alacak.
human,"insan, insani, insanlık",isim,B1,,I'm only human.,Ben sadece insanım.
humor,"mizah, ayak uydurmak, suyuna gitmek",isim,B1,,We'd better humor Tom.,Tom'u neşelendirsek iyi olur.
hydration,"hidratlama, hidrasyon, hidratasyon",isim,B2,,The study highlighted the profound impact of hydration.,Çalışma hidratlama kavramının derin etkisini vurguladı.
hypothesis,"hipotez, varsayım, kaziye",isim,C1,,It was only a hypothesis.,O sadece bir hipotezdi.
identification,"kimlik saptama, aynileştirme, özdeşleştirme",isim,C1,,Do you have identification?,Kimliğiniz var mı?
illness,"hastalık, maraz, illet",isim,B2,,He cured my illness.,O benim hastalğımı tedavi etti.
immunity,"bağışıklık, ayrıcalık, masuniyet",isim,B2,,The study highlighted the profound impact of immunity.,Çalışma bağışıklık kavramının derin etkisini vurguladı.
imp,"bir kuşun uçuş gücünü artırmak için kanat veya kuyruğuna tüy eklemek, kuvvetlendirmek, parça takarak bir tüyü onarmak",isim,B1,,The study highlighted the profound impact of imp.,Çalışma bir kuşun uçuş gücünü artırmak için kanat veya kuyruğuna tüy eklemek kavramının derin etkisini vurguladı.
impact,"darbe, etki, çarpma",isim,B1,,Brace yourselves for impact.,Darbe için kendinizi güçlendirin.
impacts,"olumsuz etkiler, havacılığın çevresel etkileri, mali olmayan nicel etkiler",isim,B2,,The study highlighted the profound impact of impacts.,Çalışma olumsuz etkiler kavramının derin etkisini vurguladı.
implement,"yerine getirmek, uygulamak, alet-edevat",isim,B2,"apply, conduct, execute, carry out",These implements are in common use.,Bu araçlar ortak kullanımdadır.
implementation,"uygulama, yürürlüğe koyma, uyarlama",isim,C1,,The study highlighted the profound impact of implementation.,Çalışma uygulama kavramının derin etkisini vurguladı.
importance,"önem, saygınlık, etki",isim,C1,,It's of no importance.,Bu önemli değil.
impression,"izlenim, etki, baskı",isim,C1,,Is that your impression?,O senin izlenimin mi?
improper,"uygun olmayan, yersiz, çirkin",isim,B2,,It is highly improper.,"O, oldukça uygunsuz."
improvement,"gelişim, ilerleme, iyileşme",isim,C1,,It's an improvement.,Bu bir gelişme.
improving,"düzeltme, iyileştirme, geliştirme",isim,B2,,We're still improving.,Biz hala geliştiriyoruz.
incident,"hadise, olay, yük",isim,B2,,I reported the incident.,Olayı rapor ettim.
inclusion,"derç, içine alma, katılma",isim,B2,,The study highlighted the profound impact of inclusion.,Çalışma derç kavramının derin etkisini vurguladı.
independence,"özgürlük, bağımsızlık, serbestlik",isim,C1,,I love my independence.,Ben özgürlüğümü severim.
indication,"belirti, anlatma, ölçüm",isim,C1,,I see no indication of that ever happening.,Onun olup bittiğine dair bir işaret görmüyorum.
inequality,"eşitsizlik, sapma, değişebilirlik",isim,C1,,No inequality should be allowed to exist between men and women.,Kadınlar ve erkekler arasında hiçbir eşitsizliğin var olmasına izin verilmemesi gerekir.
infant,"bebek, çocuk, küçük çocuk",isim,B1,,The young woman was carrying an infant in her arms.,Genç kadın kollarında bir bebek taşıyordu.
infants,"sübyan mektebi, sıbyan mektebi, çocuk kıyafeti",isim,B2,,We need more medical care for infants.,Bizim bebekler için daha fazla tıbbi bakıma ihtiyacımız var.
infection,"enfeksiyon, bulaşma, iltihap",isim,B2,,It's an infection.,Bu bir enfeksiyon.
influence,"tesir etmek, etkilemek, etki altına almak",isim,B2,,He's a bad influence.,Onun kötü bir etkisi var.
information,"bilgi, ilmi vukuf, iddia",isim,C1,"knowledge, data, intel",I have some information.,Benim biraz bilgim var.
ingredient,"cüz, bir şeyin terkibine giren madde, bileşim maddesi",isim,C1,,What's the secret ingredient?,Gizli madde nedir?
inheritance,"veraset, miras, kalıt",isim,C1,,Tom has no inheritance.,Tom'un hiçbir mirası yok.
injection,"püskürtme, enjekte, zerk",isim,B2,,Tom was executed by lethal injection.,Tom öldürücü enjeksiyonla idam edildi.
injury,"zarar, halel, incinme",isim,B1,,Tom has a back injury.,Tom'un bir sırt yarası var.
innocence,"masumluk, masum olma, günahsızlık",isim,B2,,Tom maintains his innocence.,Tom masumiyetini koruyor.
innovator,"yenilikçi, yenilik yapan kimse, mucit",isim,B2,,Tom was an innovator.,Tom bir yenilikçiydi.
innovators,yenilikçiler,isim,C1,,The study highlighted the profound impact of innovators.,Çalışma yenilikçiler kavramının derin etkisini vurguladı.
inoculation,"aşılama, aşı, aşılanma",isim,C1,,The study highlighted the profound impact of inoculation.,Çalışma aşılama kavramının derin etkisini vurguladı.
insider,"içeriden biri, içerideki, iç yüzünü bilen kimse",isim,B2,,The study highlighted the profound impact of insider.,Çalışma içeriden biri kavramının derin etkisini vurguladı.
insight,"içyüzünü anlama, anlayış, içgörü",isim,B2,knowledge,Thanks for the insight.,Anlama için teşekkürler.
instinct,"içgüdü, iç güdü, yetenek",isim,B2,,I acted on instinct.,Ben içgüdüsel olarak hareket ettim.
instructor,"eğitmen, eğitici, asistan",isim,C1,,Tom is a ski instructor.,Tom bir kayak öğretmeni.
instrument,"enstrüman, alet, belgit",isim,C1,,Do you play an instrument?,Bir enstrüman çalıyor musun?
instruments,"edevat, araç gereç, araçlar",isim,C1,,I play several instruments.,Birkaç enstrüman çalıyorum.
intelligence,"istihbarat, zeka, akıl",isim,C1,,You insult my intelligence.,Benim zekamı aşağılıyorsun.
intensity,"yoğunluk, koyuluk, gerilim",isim,B2,,He was overwhelmed by the intensity of her love.,"O, onun sevgisinin yoğunluğuyla bunalmıştı."
interactions,"ayrık etkileşimler, elektron-fonon etkileşimleri, geçişim etkileşimleri",isim,C1,,Tom has trouble with social interactions.,Tom'un sosyal etkileşimlerle ilgili sorunu var.
interest,"ilgilendirmek, çıkar, faiz",isim,B2,,I've lost interest.,Ben ilgimi yitirdim.
interference,"karışma, müdahale, girişim",isim,C1,,The biggest problem in Tom and Mary's marriage is Mary's mother's interference.,Tom ve Mary'nin evliliğindeki en büyük sorun Mary'nin annesinin karışmasıdır.
internet,"internet, ağlararası ağ, edalyan",isim,B2,,How do I access the Internet?,İnternete nasıl erişirim?
interruption,"sekte, kesinti, kesilme",isim,C1,,Sorry for the interruption.,Kestiğim için özür dilerim.
interruptions,"kısa kesintiler ve gerilim değişmeleri ile ilgili bağışıklık deneyleri, kısa kesintiler, makine denetim kesilmeleri",isim,C1,,He doesn't allow interruptions.,"O, kesintilere izin vermez."
intervention,"araya girme, müdahale, aracılık",isim,C1,,The intervention was necessary.,Müdahale gerekliydi.
introduction,"giriş, tanıtım, tavsiye mektubu",isim,C1,,Tom needs no introduction.,Tom'un tanıtıma ihtiyacı yok.
invention,"buluş, icat, düzen",isim,B2,,What a wonderful invention!,Ne harika bir buluş!
investigation,"soruşturma, araştırma, teftiş",isim,C1,,Am I under investigation?,Ben soruşturma altında mıyım?
investigations,"soruşturmalar, tahkikat, taharriyat",isim,C1,,Let the investigations begin.,Soruşturmalar başlasın.
investigator,"müfettiş, dedektif, araştırmacı",isim,C1,researcher,I'm a private investigator.,Ben özel bir müfettişim.
iq,"zeka düzeyi, zeka katsayısı, ıq",isim,B1,,Tom has a high IQ.,Tom'un yüksek bir katsayısı var.
iron,"ütülemek, demir, ütü",isim,B1,,Iron is a metal.,Demir bir metaldir.
isolation,"izolasyon, tecrit, soyutlanma",isim,B2,,We shouldn't confuse solitude with isolation. They are two separate things.,Yalnızlık ile izole edilmeyi birbirine karıştırmamak gerek. Bunlar iki farklı şey.
issue,"nüsha, konu, mesele",isim,B1,,Is that an issue?,Bu bir sorun mu?
issues,sorunlar,isim,B1,,Tom has anger issues.,Tom'un öfke sorunları var.
item,"kalem, madde, adet",isim,B1,,What is this item called?,Bu maddeye ne denir?
its,"onun, -in",isim,B1,,It's on its way.,Yolda.
jail,"hapishane, hapis, cezaevi",isim,B1,,I'm in jail.,Ben hapisteyim.
jailer,"gardiyan, zindancı",isim,B1,,The study highlighted the profound impact of jailer.,Çalışma gardiyan kavramının derin etkisini vurguladı.
jogging,"hafif koşu, jogging, koşu",isim,B2,,Why not try jogging?,Neden koşmayı denemiyorsun?
joke,"komiklik, şaka, espri yapmak",isim,B1,,It's a joke.,Bu bir şaka.
journey,"yolculuk, seyahat, yolculuk etmek",isim,B2,,Have a safe journey.,İyi yolculuklar.
jumping,"atlama, sıçrama, sıçrayış",isim,B2,,The boy is jumping.,Çocuk zıplıyor.
jungle,"orman, karışıklık, cangıl",isim,B1,,They entered the jungle.,Onlar ormana girdiler.
keeping,"geçindirme, bakım, koruma",isim,B2,,I'm keeping count.,Sayısını tutuyorum.
keys,"anahtarlar, ana resimler",isim,B1,,I have my keys.,Anahtarlarım var.
kid,"velet, çocuk, küçük çocuk",isim,B1,,I'm a kid.,Ben bir çocuğum.
kidney,"böbrek, huy, tip",isim,B1,,I need a new kidney.,Yeni bir böbreğe ihtiyacım var.
kids,çocuklar,isim,B1,,I've got kids.,Çocuklarım var.
killer,"öldürücü, katil, öldürücü darbe",isim,B1,,I'm the killer.,Ben katilim.
km,"kilometre, km",isim,B1,,"They fly about 35,000 km in eight months.","Onlar sekiz ayda yaklaşık 35,000 km uçarlar."
knives,bıçaklar,isim,B1,,There are no knives.,Hiç bıçak yok.
knowledge,"bilgi, ilim, bili",isim,B2,"information, wisdom, insight, awareness",It's public knowledge.,Bu kamu bilgisi.
lamb,"kuzu, kuzulamak, kuzu gibi masum ve zayıf kimse",isim,B1,,The wolf killed the lamb.,"Kurt, kuzuyu öldürdü."
laughter,"kahkaha, kahkahalar, hande",isim,B2,,He burst into laughter.,"O, gülmekten kırıldı."
law,"yasa, hukuk, kanun",isim,B1,,I'm the law.,Ben kanunum.
lawyer,"avukat, hukukçu, dava vekili",isim,B1,,I'm a lawyer.,Ben avukatım.
lawyers,hukukçular,isim,B2,,Talk to my lawyers.,Avukatlarımla konuş.
ldl,"düşük dansiteli lipoprotein, düşük dansiteli okside lipoprotein, düşük dansiteli lipoprotein kolesterol",isim,B1,,The study highlighted the profound impact of ldl.,Çalışma düşük dansiteli lipoprotein kavramının derin etkisini vurguladı.
lea,"otlak, mera, çayır",isim,B1,,Lead is a metal.,Kurşun bir metaldir.
lead,"yol göstermek, rehberlik etmek, sürmek",isim,B1,,Lead is a metal.,Kurşun bir metaldir.
leaders,liderler,isim,B2,,They're our leaders.,Onlar bizim liderlerimiz.
leads,"yol açar, sabreden derviş muradına ermiş, aksilikler/sorunlar hep üst üste gelir",isim,B1,,He leads a hectic life.,O telaşlı bir hayat sürüyor.
leaf,"yaprak vermek, yaprak, yapraklanmak",isim,B1,,A leaf is falling.,Bir yaprak düşüyor.
learner,"acemi, öğrenici, öğrenci",isim,B2,,I'm a fast learner.,Ben hızlı bir öğreniciyim.
learning,"öğrenme, öğrenim, ilim",isim,B2,,I'm learning a lot.,Çok şey öğreniyorum.
leather,"deri, kayışla dövmek, deri ile donatmak",isim,B2,,Is this real leather?,Bu gerçek deri mi?
leaves,"kitap yaprağı, yapraklar",isim,B1,,He leaves at eight.,O saat sekizde gider.
leaving,"ayrılma, terketme, terk",isim,B2,,I'm leaving Tom.,Tom'u terk ediyorum.
lecture,"ders anlatmak, konferans vermek, uzun öğüt",isim,B2,,Don't lecture me.,Bana ders anlatma.
led,"neden olmuş, çok küçük ampul, ışık yayan diyot",isim,B1,,I led the way.,Ben yol gösterdim.
legacy,"miras, kalıt, vasiyetname ile bırakılan mal veya varlık",isim,B1,,This is our legacy.,Bu mirasımız.
leisure,"boş vakit, işsizlik, dinlence",isim,B2,,You can do it at your leisure.,Onu boş zamanınızda yapabilirsiniz.
lesson,"ders, azar, hisse",isim,B1,,Lesson Two is easy.,Ders iki kolaydır.
level,"seviye, düzey, kademe",isim,B1,,Tom is level-headed.,Tom aklı başında.
levels,"sel sınıflama derecesi, çehrenin, yüzün üç basamağı",isim,B1,,Frustration levels are high.,Hayal kırıklığı seviyeleri yüksektir.
life,"yaşam, hayat, can",isim,B1,,It's my life.,Bu benim hayatım.
lifestyle,"yaşam tarzı, yaşam stili, yaşam biçimi",isim,B2,,Tom has a healthy lifestyle.,Tom'un sağlıklı bir yaşam tarzı vardır.
limit,"sınırlandırmak, kısıtlamak, sınırlamak",isim,B1,,That's the limit.,Bu sınırdır.
limitation,"kısıtlama, sınırlama, limit",isim,C1,,I know my limitations.,Sınırlarımı biliyorum.
limitations,"kısıtlamalar, kısıtlar, sınırlar",isim,C1,,I know my limitations.,Sınırlarımı biliyorum.
limits,"çerçeve, hudut hatları, sınırlar",isim,B1,,I have my limits.,Benim sınırlarım var.
line,"astarlamak, satır, hat",isim,B1,,I got in line.,Ben sıraya girdim.
listener,"dinleyici, dinleyen",isim,B2,,Be a good listener.,İyi bir dinleyici olun.
listening,"dinleme, dinleyiş, dinleyen",isim,B2,,I'm not listening.,Ben dinlemiyorum.
literature,"literatür, edebiyat, kaynak",isim,C1,,Do you like French literature?,Fransız edebiyatını beğenir misin?
liver,"karaciğer, ciğer, emaye dalgası",isim,B1,,Do you like liver?,Karaciğer sever misin?
location,"yer, konum, iskan",isim,B2,,What's your location?,Konumunuz nedir?
longer,"can atan kimse, özlemiş kimse, daha uzun",isim,B1,,I no longer care.,Artık takmıyorum.
looking,"bakış, görünme, bakma",isim,B2,,I wasn't looking.,Bakmıyordum.
looks,görünüş,isim,B1,,He looks his age.,"O, yaşını gösteriyor."
lorry,"kamyon, alçak, açık",isim,B1,,The study highlighted the profound impact of lorry.,Çalışma kamyon kavramının derin etkisini vurguladı.
loss,"zarar, kayıp, hasar",isim,B1,,It's your loss.,Bu sizin kaybınız.
lot,"pay, bölüştürmek, taksim etmek",isim,B1,,I cry a lot.,Ben çok ağlarım.
lower,"düşürmek, alçaltmak, indirmek",isim,B1,,Please lower the flag.,Lütfen bayrağı indir.
lowering,"tezellül, alçaltma, indirme",isim,B2,,Are you taking a cholesterol-lowering medication?,Kolestrol düşürücü bir ilaç alıyor musun?
luck,"şans, talih, akyazı",isim,B1,,I'm in luck.,Şanslıyım.
lullabies,ninni,isim,B2,,The study highlighted the profound impact of lullabies.,Çalışma ninni kavramının derin etkisini vurguladı.
lumber,"kereste, ormanda ağaç kesmek, ağaç kesmek",isim,B1,,We need lumber to build a barn.,Ahır inşa etmek için keresteye ihtiyacımız var.
lung,"akciğer, ciğer",isim,B1,,I have lung cancer.,Akciğer kanserim var.
lungs,"akciğer, ciğer, akciğerler",isim,B1,,Smoking does damage your lungs.,Sigara içmek akciğerlerinize zarar verir.
magician,"sihirbaz, büyücü, gözbağcı",isim,B2,,I'm a magician.,Ben bir sihirbazım.
magician's,"sihirbaz, büyücü, gözbağcı",isim,C1,,The study highlighted the profound impact of magician's.,Çalışma sihirbaz kavramının derin etkisini vurguladı.
maintaining,"koruma, kollama",isim,C1,,Maintaining that tie is important.,O kravata bakım yapmak önemlidir.
maintenance,"bakım, muhafaza, idame",isim,C1,,The website was down for maintenance.,Web sitesi bakım için devre dışıydı.
major,"asıl, büyük, başlıca",isim,B1,,What's your major?,Esas branşın nedir?
makes,"bahaneci, beni öldürmeyen şey beni güçlendirir, başarı aptal insanları bilge gibi gösterir",isim,B1,,It makes me sad.,Beni üzüyor.
making,"yapma, etme, yapım",isim,B1,,I'm making it.,Ben yapıyorum.
male,"erkek, bay, erkek fiş",isim,B1,,Tom had no male heir.,Tom'un bir erkek varisi yoktu.
management,"işletme, idare, yönetim",isim,C1,,I'm with management.,Yönetimle birlikteyim.
manager,"menajer, idareci, yönetici",isim,B2,,I'm the manager.,Ben müdürüm.
mankind,"insanlık, erkekler, insan soyu",isim,B2,,I fear for the future of mankind.,Ben insanlığın geleceği için korkuyorum.
mantle,"harmaniye, lamba gömleği, örten şey",isim,B1,,The study highlighted the profound impact of mantle.,Çalışma harmaniye kavramının derin etkisini vurguladı.
manufacture,"imal etmek, üretim, uydurmak",isim,C1,,Robots are used to manufacture cars.,Robotlar araba üretmek içindir.
manufacturer,"imalatçı, yapımcı, üreticisi",isim,C1,,The manufacturer guaranteed the new machine for 5 years.,Üretici yeni makineye 5 yıl garanti verdi.
mark,"işaretlemek, iz, işaret",isim,B1,,He hit the mark.,"O, doğru tahmin etti."
marketing,"pazarlama, alışveriş, alışveriş yapma",isim,B2,,I work in marketing.,Pazarlamada çalışıyorum.
mate,"mat, ahbap, eş olmak",isim,B1,,Where is the mate to this sock?,Bu çorabın eşi nerede?
materials,"malzemeler, materyaller, bez",isim,B2,,Materials will be provided.,Malzemeler sağlanacaktır.
matrix,"kalıp, rahim, matris",isim,B1,,The study highlighted the profound impact of matrix.,Çalışma kalıp kavramının derin etkisini vurguladı.
matter,"önemli olmak, madde, cisim",isim,B1,,It won't matter.,Önemli değil.
matters,umur,isim,B2,,It matters a lot.,Çok önem taşıyor.
may,"mayıs ayı, mayıs, mümkün olmak",isim,B1,,May I cut in?,Sözünüzü kesebilir miyim?
mayor,"belediye başkanı, belediye reisi",isim,B1,,I ran for mayor.,Belediye başkanlığına aday oldum.
means,"araç, vasıta, vesile",isim,B1,,Do it by all means.,Her ne şekilde olursa olsun onu yap.
measure,"ölçmek, önlem, ölçü",isim,B2,,I didn't measure it.,Onu ölçmedim.
measurement,"ölçüm, ölçü, mesaha",isim,C1,,That's an exact measurement.,O bir tam ölçüm.
measurements,"ölçüler, ölçü birimi",isim,C1,,What are your measurements?,Senin ölçülerin neler?
measures,"had, miktar, önlem",isim,B2,,Desperate measures were taken.,Umutsuz önlemler alındı.
measuring,"değer biçme, ölçüm, ölçü",isim,B2,,The carpenter is measuring the floor.,Marangoz döşemeyi ölçüyor.
media,"medya, basın, radyo",isim,B1,,Don't believe the media.,Medyaya inanma.
medication,"ilaç, ilaç tedavisi, iyileştirme",isim,C1,"treatment, medicine, drug, cure",I'm on medication.,İlaçla tedavi oluyorum.
medicine,"tıp, ilaç, katlanmak",isim,B2,medication,That's my medicine.,Bu benim ilacım.
medics,"kabayonca, doktor, korunga",isim,B1,,Medics were immediately called.,Sağlık görevlileri hemen çağrıldı.
medium,"orta, çevre, çare",isim,B1,,I like my steak medium.,Bifteğimi orta büyüklükte severim.
melodies,"melodi, terane, nağme",isim,B2,,The study highlighted the profound impact of melodies.,Çalışma melodi kavramının derin etkisini vurguladı.
melody,"melodi, terane, nağme",isim,B1,,That's an eerie melody.,Bu ürkütücü bir melodi.
melting,"ergime, eritme, eri",isim,B2,,The ice is melting.,Buz eriyor.
member,"üye, organ, mensup",isim,B1,,I'm a member.,Ben bir üyeyim.
members,üyeler,isim,B2,,We have many members.,Bir hayli üyemiz var.
men,"erkekler, işçiler, adamlar",isim,B1,,Men don't cry.,Adamlar ağlamaz.
meter,"sayaç, metre, saat ile ölçmek",isim,B1,,Look at the meter.,Metreye bak.
method,"metot, usul, yöntem",isim,B1,,Our method is simple.,Bizim yöntemimiz basittir.
methods,yöntemler,isim,B2,,All these methods work.,Bütün bu yöntemler işe yarıyor.
mice,fareler,isim,B1,,I killed the mice.,Ben fareleri öldürdüm.
million,milyon,isim,B2,,I know a million jokes.,Bir milyon fıkra biliyorum.
mind,"önemsemek, aldırmak, akıl",isim,B1,,I don't mind.,Aldırış etmem.
minor,"rüştünü ispat etmemiş kimse, reşit olmayan kimse, ergin olmayan kimse",isim,B1,,I'm a minor.,Ben reşit değilim.
mission,"vazife, misyon, görev",isim,B2,,That's my mission.,Bu benim görevim.
model,"model, manken, modellik etmek",isim,B1,,I'm a model.,Ben bir mankenim.
modernist,"yenilikçi, modernist",isim,B2,,The study highlighted the profound impact of modernist.,Çalışma yenilikçi kavramının derin etkisini vurguladı.
moist,"rutubetli, nemli, ıslak",isim,B1,,This soil is moist.,Bu toprak nemli.
moment,"an, önem, cevher",isim,B1,,Give it a moment.,Ona biraz zaman ver.
monitor,"izlemek, gözlemek, monitör",isim,B2,,Parents should monitor their children's activities.,"Anne babalar, çocuklarının etkinliklerini izlemelidirler."
months,aylar,isim,B1,,It'll take months.,Aylar alacak.
morning,"sabah, sabah vakti, başlama",isim,B2,,I cried all morning.,Bütün sabah ağladım.
mortality,"ölümlülük, fanilik, ölüm oranı",isim,B2,,The mortality rate has fallen.,Ölüm oranı düştü.
mosque,"mescit, cami",isim,B1,,I have to go to the mosque.,Camiye gitmek zorundayım.
mosquito,"sivrisinek, moskuito",isim,B2,,I killed the mosquito.,Sivrisineği öldürdüm.
movement,"hareket, gidiş, saatin parçaları",isim,B2,,Every movement is painful.,Her hareket acı verici.
movie,"film, sinema, sinema filmi",isim,B1,,I saw the movie.,Ben filmi izledim.
murder,"cinayet işlemek, öldürmek, öldürme",isim,B1,,Did you murder Tom?,Tom'u öldürdün mü?
murderer,"katil, kıyacı, cani",isim,B2,,Tom is a murderer.,Tom bir katil.
musicians,"çalgıcılar, müzisyenler",isim,B2,,Are you two musicians?,İkiniz müzisyen misiniz?
must,"gerekmek, -malı, -meli",isim,B1,,I must do it.,Onu yapmalıyım.
mutation,"mutasyon, dönüşme, değişim",isim,B2,,The study highlighted the profound impact of mutation.,Çalışma mutasyon kavramının derin etkisini vurguladı.
my,"benim, bana ait",isim,B1,,It's my CD.,O benim CD'im.
mystery,"sır, esrar, gizem",isim,B2,,Tom is a mystery.,Tom bir sırdır.
nature,"mahiyet, doğa, tabiat",isim,B1,,It's human nature.,İnsanın doğasında var.
need,"ihtiyaç duymak, gerek, gereksinim",isim,B1,,I need a bag.,Bir çantaya ihtiyacım var.
neighborhood,"mahalle, muhit, komşular",isim,C1,,I like my neighborhood.,Mahallemi seviyorum.
neither,"hiçbir, ikisinden hiçbiri, ne bu ne öteki",isim,B2,,He knows neither of us.,"O, hiçbirimizi tanımaz."
networks,"kütüphane bilgi ağları, veri depolama ağı, bilgi ağları",isim,B2,,People talk a lot about social networks these days.,İnsanlar bu günlerde sosyal ağlar hakkında çok şey konuşuyorlar.
nights,"geceler, geceleri",isim,B1,,We stayed three nights.,Biz üç gece kaldık.
nile,nil nehri,isim,B1,,How long is the Nile River?,Nil Nehrinin uzunluğu ne kadar?
no,"hayır, aleyhte oy, red",isim,B1,,I'm no fool.,Aptal değilim.
norm,"kaide, standart, düstur",isim,B1,,This is the norm.,Bu kuraldır.
norms,"normlar, sosyal grup için ortak olan davranış veya fikir standartları",isim,B1,,The study highlighted the profound impact of norms.,Çalışma normlar kavramının derin etkisini vurguladı.
number,"numaralamak, saymak, sayı",isim,B1,,Who's number one?,Bir numara kim?
numbers,"şiir, çokluk, sayılar",isim,B2,,Look at these numbers.,Bu numaralara bak.
nursing,"bakma, doğum, emzirme",isim,B2,,Tom lives in a nursing home.,Tom bir huzurevinde yaşıyor.
nurturing,"besleme, büyütme, anaç",isim,B2,,The study highlighted the profound impact of nurturing.,Çalışma besleme kavramının derin etkisini vurguladı.
nutrient,"besin maddesi, gıda, besleyici madde",isim,B2,,Fresh vegetables contain many nutrients.,Taze sebzeler birçok besin içerir.
nutritionist,"diyetisyen, beslenme uzmanı, nütritiyonist",isim,C1,,The study highlighted the profound impact of nutritionist.,Çalışma diyetisyen kavramının derin etkisini vurguladı.
ob,"obi nehri, ob, doğum ve gebelik bilimi",isim,B1,,The study highlighted the profound impact of ob.,Çalışma obi nehri kavramının derin etkisini vurguladı.
object,"itiraz etmek, razı olmamak, karşı çıkmak",isim,B1,,I didn't object.,Ben itiraz etmedim.
objection,"mahzur, karşı gelme, itiraz",isim,B2,,He had no objection.,Onun itirazı yoktu.
observation,"gözetleme, gözlem, rasat",isim,C1,,Tom is under observation.,Tom gözlem altında.
obstacle,"mani, engel, tebelleş",isim,B2,,Bad weather is no obstacle.,Kötü hava engel değildir.
obtaining,"edinme, temin",isim,B2,,The study highlighted the profound impact of obtaining.,Çalışma edinme kavramının derin etkisini vurguladı.
ocean,"okyanus, umman, derya",isim,B1,,I like the ocean.,Okyanusu seviyorum.
offenses,"siyasal suçlar ve suçlular, çevreye karşı suçlar, mala karşı suçlar",isim,B2,,The study highlighted the profound impact of offenses.,Çalışma siyasal suçlar ve suçlular kavramının derin etkisini vurguladı.
offer,"teklif vermek, önermek, teklif etmek",isim,B1,,We got an offer.,Biz bir teklif aldık.
oil,"yağ, yağ çekmek, yağcılık yapmak",isim,B1,,I like olive oil.,Zeytinyağını severim.
oils,yağlar,isim,B1,,The study highlighted the profound impact of oils.,Çalışma yağlar kavramının derin etkisini vurguladı.
one,"bir, tek, biri",isim,B1,,I'll buy one.,Bir tane alacağım.
operating,"çalıştırma, işletme, ameliyat",isim,B2,,Carry her to the operating room.,Onu ameliyathaneye taşı.
operation,"operasyon, işletme, harekat",isim,B2,,I need an operation.,Bir operasyona ihtiyacım var.
